Exp,Site,Hole,Type,Section,SectionLabel,Top Offset (cm),Depth (m CCSF),MSE,Al2O3,SiO2,K2O,TiO2,Fe2O3,CaO
361,U1474,F,F,2,U1474F_23F2,102.37,214.78,14.94,12.890755779766783,43.83040620955196,1.0929361702523077,0.6106108240351,4.336799452988964,32.44795718382952
361,U1474,F,F,2,U1474F_23F2,104.37,214.8,15.33,13.176409411179092,42.978847338324925,1.0626927070387768,0.5975973472295835,4.3792487883678195,33.01467002828445
361,U1474,F,F,2,U1474F_23F2,106.37,214.82,14.76,13.180664711271769,43.61136260320722,1.0827082306034328,0.6103987265691513,4.239702829879629,32.48462851889343
361,U1474,F,F,2,U1474F_23F2,108.37,214.84,15.24,12.93218255932636,44.420099337033335,1.1126396883940695,0.6225033854055118,4.540081340218184,31.581959310047168
361,U1474,F,F,2,U1474F_23F2,110.37,214.86,14.81,12.855605622065179,44.30755598844638,1.0998276847620965,0.6188643561796926,4.2653685365627405,32.062243432408536
361,U1474,F,F,2,U1474F_23F2,112.37,214.88,15.42,13.077719158361667,44.30652863855605,1.0866250976626568,0.6056670380611451,4.762284312727418,31.37064137505569
361,U1474,F,F,2,U1474F_23F2,114.37,214.9,14.78,13.013255339495279,44.49775324152315,1.126602027822086,0.6193272828848722,4.310982820570768,31.641544908128484
361,U1474,F,F,2,U1474F_23F2,116.37,214.92,14.89,13.052700590291137,44.120253930455966,1.1610761543610926,0.6068996699288579,4.711132468042265,31.557402807345316
361,U1474,F,F,2,U1474F_23F2,118.37,214.94,15.01,13.471188950646727,43.89505315590004,1.1484843590227407,0.6154906661351631,4.351677299440229,31.727571189279736
361,U1474,F,F,2,U1474F_23F2,120.37,214.96,14.62,13.058504500776595,44.63444385419614,1.1464398957707496,0.6168543398012172,4.663262270551173,31.089960759328754
361,U1474,F,F,2,U1474F_23F2,122.37,214.98,15.09,13.08446988790284,44.080254708630584,1.1278174636853828,0.6090567674968896,4.398427107995862,31.909439684713078
361,U1474,F,F,2,U1474F_23F2,124.37,215.0,14.44,13.856611333749406,43.54935397643357,1.1006557038714897,0.6074608943504841,4.177592082178918,31.917791629840764
361,U1474,F,F,2,U1474F_23F2,126.37,215.02,14.71,13.31523482050024,44.158903910495056,1.1484997237555827,0.6206429339377442,4.410877343548152,31.555306888187875
361,U1474,F,F,2,U1474F_23F2,128.37,215.04,14.45,13.330346878343077,44.073658142888505,1.1594032289185006,0.6197188131378131,4.547398970520869,31.478939586615866
361,U1474,F,F,2,U1474F_23F2,130.37,215.06,14.94,13.459600828076583,43.71626588781592,1.1442632152948966,0.6192225888672497,4.438621805191341,31.831491295178648
361,U1474,F,F,2,U1474F_23F2,132.37,215.08,14.22,13.160760900513576,44.04314208107539,1.1610805362504186,0.6215277235568246,4.493753470890443,31.72920090813798
361,U1474,F,F,2,U1474F_23F2,134.37,215.1,14.81,13.518783372893934,44.0793283730661,1.1488565073331516,0.620813505621246,4.3389631444988845,31.50272071701132
361,U1474,F,F,2,U1474F_23F2,136.37,215.12,15.58,13.310117814585011,43.9745498282834,1.1291283415652233,0.6121998799765357,4.268144759367428,31.91532499664704
361,U1474,F,F,2,U1474F_23F2,138.37,215.14,14.2,13.492427340193556,44.461718532986424,1.1930871791850404,0.6322467875785212,4.436770103793633,30.99321567668746
361,U1474,F,F,2,U1474F_23F2,140.37,215.16,14.23,12.954735315110415,44.51428603980827,1.2181436429555696,0.6365647152088356,4.552115045973585,31.333620861367955
361,U1474,F,F,2,U1474F_23F2,142.37,215.18,14.67,13.385871051838901,45.21582853167966,1.249233566425281,0.6436065892636522,4.683956003505341,30.030969877711794
361,U1474,F,F,2,U1474F_23F2,144.37,215.2,14.73,12.915077784861923,45.51139727070225,1.2647643538387021,0.6443659297881651,4.807556131248764,30.06630414998483
361,U1474,F,F,2,U1474F_23F2,146.37,215.22,14.69,13.455564671240882,44.88816997123241,1.2167668769553392,0.6344733821793962,4.486372897780234,30.52811782103638
361,U1474,F,F,2,U1474F_23F2,148.37,215.24,14.32,13.396808634981243,44.94070579737962,1.2398338346566298,0.6443721586341784,4.523734475216085,30.464010719556878
361,U1474,F,F,3,U1474F_23F3,0.45,215.26,12.62,13.144861510746631,45.27910596277021,1.2612521343905494,0.6672710304097949,4.722609759126004,30.134365222981437
361,U1474,F,F,3,U1474F_23F3,2.45,215.28,14.68,13.417549766156709,45.295550453612755,1.2490764618736003,0.6569921531075745,4.557522497207906,30.032774288466097
361,U1474,F,F,3,U1474F_23F3,4.45,215.3,15.43,13.156825142833023,45.020558998623436,1.2320596848849408,0.6530818453269928,4.647864829671958,30.499075119084292
361,U1474,F,F,3,U1474F_23F3,6.45,215.32,14.07,13.18393461824349,45.64868536543094,1.2631873094157324,0.6476459421738566,4.622642450699297,29.84336993446132
361,U1474,F,F,3,U1474F_23F3,8.45,215.34,14.31,12.983405816887046,45.47630825096185,1.2926129492354694,0.6586833842910718,4.653776752519605,30.144678466529587
361,U1474,F,F,3,U1474F_23F3,10.45,215.36,14.85,12.661998622224456,45.46143328025719,1.2602354086915513,0.6505482052916266,4.99242711950249,30.182822984457324
361,U1474,F,F,3,U1474F_23F3,12.45,215.38,14.21,13.183166857409912,44.877699336593764,1.2363350390592405,0.644920970295411,4.7248897458867,30.542453671179604
361,U1474,F,F,3,U1474F_23F3,14.45,215.4,13.96,13.357411382735137,45.63693197511431,1.2489344930985975,0.6516449760334718,4.517749825574292,29.796792967868814
361,U1474,F,F,3,U1474F_23F3,16.45,215.42,13.4,12.915169468374245,45.88006815926225,1.2701257525204068,0.663634984266299,4.512833784688283,29.967633471313157
361,U1474,F,F,3,U1474F_23F3,18.45,215.44,13.74,13.303096226706646,46.10571584817571,1.3202944267225056,0.6717170261096319,4.618217035277315,29.190425057432833
361,U1474,F,F,3,U1474F_23F3,20.45,215.46,12.93,13.023209936427484,47.081975109629475,1.4177508406870876,0.6881644956217908,5.224908120309968,27.773457117748823
361,U1474,F,F,3,U1474F_23F3,22.45,215.48,12.76,13.15160710294101,47.66789407548302,1.4297932755616678,0.689908036868092,5.061530946184884,27.208732183385976
361,U1474,F,F,3,U1474F_23F3,24.45,215.5,13.06,13.371600043812084,47.69171695800398,1.4689775095608806,0.7031503929711955,5.040262267930603,26.93375844814591
361,U1474,F,F,3,U1474F_23F3,26.45,215.52,12.86,13.42007339427928,48.07552824850715,1.4891454865094051,0.7082706563336248,5.2050351855302415,26.311412649264938
361,U1474,F,F,3,U1474F_23F3,28.45,215.54,13.14,13.081476671730405,48.24092666217905,1.4419630454871308,0.6996908254552554,4.8675589412366564,26.87784947433612
361,U1474,F,F,3,U1474F_23F3,30.45,215.56,13.38,13.533695717984806,48.066207583702145,1.444863820639164,0.6949112327847642,4.862078507527002,26.607708757786753
361,U1474,F,F,3,U1474F_23F3,32.45,215.58,14.29,13.007469883437103,46.78080356992237,1.41216608709081,0.6852698799893923,6.132374419767257,27.191381780217707
361,U1474,F,F,3,U1474F_23F3,34.45,215.6,13.09,13.10917502435172,46.66791124701346,1.3958327679772145,0.6780434873811979,5.126341230790702,28.232161862910335
361,U1474,F,F,3,U1474F_23F3,36.45,215.62,13.63,13.559440957624696,47.3268087429021,1.3696234325861356,0.6781912720907339,4.756615158357343,27.518786056863622
361,U1474,F,F,3,U1474F_23F3,38.45,215.64,14.57,12.734584223915876,47.43996816632289,1.3835260684762498,0.6849003349275334,4.764101201981958,28.202385624800122
361,U1474,F,F,3,U1474F_23F3,40.45,215.66,13.55,13.35580346452966,46.99580513471446,1.3723316053610282,0.6773118938615522,4.695998259483671,28.112215262474265
361,U1474,F,F,3,U1474F_23F3,42.45,215.68,13.24,13.328316898055876,47.59958231876218,1.4022901182197396,0.685376373020984,5.035293416313161,27.158606496052695
361,U1474,F,F,3,U1474F_23F3,44.45,215.7,13.69,13.475315643887052,47.20476689703274,1.4386808556971893,0.6879528941492766,5.072636825067055,27.330112504591323
361,U1474,F,F,3,U1474F_23F3,46.45,215.72,13.81,13.364671100185442,47.71940985386466,1.4695564225167348,0.6935416531316696,5.253739496555624,26.708547094170513
361,U1474,F,F,3,U1474F_23F3,48.45,215.74,13.23,13.353314580851585,47.53732507128828,1.4845968529322826,0.7065410318628412,5.340208046961299,26.787480036528358
361,U1474,F,F,3,U1474F_23F3,50.45,215.76,12.87,13.360973922044478,48.20865819086582,1.4395423164773389,0.7030045071449135,4.955050109327237,26.542236574564853
361,U1474,F,F,3,U1474F_23F3,52.45,215.78,13.67,13.524742911239663,47.326051978921406,1.4147669041175566,0.6954962525655932,5.145718242979135,27.10268933060129
361,U1474,F,F,3,U1474F_23F3,54.45,215.8,13.06,13.05514484383266,47.19461757639971,1.3868049822230748,0.6790041111683457,4.885073773591322,28.008820333209528
361,U1474,F,F,3,U1474F_23F3,56.45,215.82,13.77,13.039395423233152,46.35019310474419,1.346606736092461,0.6731774159410727,5.064170653321399,28.73592228709237
361,U1474,F,F,3,U1474F_23F3,58.45,215.84,13.14,13.714043355492532,45.911215811139314,1.3350416058241894,0.6870356927498311,4.6637745124221075,28.898354642796654
361,U1474,F,F,3,U1474F_23F3,60.45,215.86,13.16,12.953619377502692,46.64825328612294,1.3276308625116433,0.6831020994295436,5.001136304890032,28.595723689967784
361,U1474,F,F,3,U1474F_23F3,62.45,215.88,13.37,13.179244724619698,45.53593173068186,1.3077825903366012,0.6683320542850918,5.075143842257419,29.44303067824398
361,U1474,F,F,3,U1474F_23F3,64.45,215.9,13.59,12.631557436965798,47.094236617606846,1.322593086667718,0.6711140603085679,5.241892492577171,28.24807192629854
361,U1474,F,F,3,U1474F_23F3,66.45,215.92,13.43,12.923705434245745,46.32391033777204,1.2405588522812372,0.6479815341487575,4.921593212472339,29.151716249504535
361,U1474,F,F,3,U1474F_23F3,68.45,215.94,14.22,13.095248863966718,45.656213774062735,1.2824396278968166,0.6680308203867786,5.000940830255755,29.506591703855833
361,U1474,F,F,3,U1474F_23F3,70.45,215.96,12.83,13.086848694005113,47.20064992573109,1.3131490676658837,0.6838303083545028,4.793147466890171,28.131840157777873
361,U1474,F,F,3,U1474F_23F3,72.45,215.98,12.78,13.101217892191407,47.720346221996714,1.3524556980295297,0.7016609775737487,4.73309882885911,27.600686001774122
361,U1474,F,F,3,U1474F_23F3,74.45,216.0,13.07,12.830770906625034,48.73919120221199,1.4041369390493437,0.713967540247217,5.081387127485584,26.440011904805466
361,U1474,F,F,3,U1474F_23F3,76.45,216.02,11.31,12.612397399223477,54.05756347372975,1.5756100316494288,0.745716151950153,5.110240811289787,21.10793775258203
361,U1474,F,F,3,U1474F_23F3,78.45,216.04,10.38,10.739455735780952,61.461361658328606,1.3162446504518979,0.704446333701215,4.3297174470292745,16.658239795132676
361,U1474,F,F,3,U1474F_23F3,80.45,216.06,8.5,10.057562698766224,70.8334779602516,1.7190779731020707,0.7595071162190983,4.0132761885966834,7.826563683488971
361,U1474,F,F,3,U1474F_23F3,82.45,216.08,9.12,9.95356515462891,70.7154643910039,1.5403454443147595,0.7265811162250347,3.8126911164579917,8.460818397794025
361,U1474,F,F,3,U1474F_23F3,84.45,216.1,11.2,10.427260930239058,61.17179920201191,1.1735792366831097,0.6074900747008811,7.563092043923014,14.266244132866667
361,U1474,F,F,3,U1474F_23F3,86.45,216.12,8.61,10.171227401794507,70.08001696719671,1.4082754806564144,0.6111248366920139,3.8820985996601265,9.056722334424881
361,U1474,F,F,3,U1474F_23F3,88.45,216.14,9.1,9.482956636476644,69.1768482779502,1.112138435159553,0.5975605726289148,3.534748711435129,11.305212986774201
361,U1474,F,F,3,U1474F_23F3,90.65,216.16,11.06,11.91278297553365,50.88891983781396,1.2201321104054688,0.6793699622532888,4.446311292723891,26.061949441694395
361,U1474,F,F,3,U1474F_23F3,92.65,216.18,13.23,12.777658333432974,46.84537303729136,1.3044041223282092,0.706704172310586,4.766629017153271,28.80869693790826
361,U1474,F,F,3,U1474F_23F3,94.65,216.2,13.95,12.992285074454845,46.54443264603798,1.272362234104695,0.697229350352564,4.790744460832925,28.912411854641626
361,U1474,A,H,2,U1474A_22H2,32.25,216.22,13.36,12.85031779405533,46.316775930701205,1.1872891965671293,0.6603330772929075,4.802972315109264,29.391777306698796
361,U1474,A,H,2,U1474A_22H2,34.25,216.24,13.4,12.733276058877468,47.06113410327763,1.200638947930373,0.6688390611021839,4.6631692653086905,28.882408183928295
361,U1474,A,H,2,U1474A_22H2,36.25,216.26,12.91,13.203834141412415,46.579182399297544,1.1850323774755833,0.6849365620251245,4.464884274973372,29.091595865240592
361,U1474,A,H,2,U1474A_22H2,38.25,216.28,12.96,12.826412009814268,47.50653973810356,1.2253852519853126,0.7001938259434585,4.691891791810923,28.25904300276711
361,U1474,A,H,2,U1474A_22H2,40.25,216.3,13.08,13.249631458332113,47.21562072186501,1.2405581006615523,0.697763051070293,4.746500874887514,28.059391413608157
361,U1474,A,H,2,U1474A_22H2,42.25,216.32,12.99,13.288183260881121,48.74578718353921,1.2713224453744063,0.6973932615009116,4.680992084458763,26.52578738467023
361,U1474,A,H,2,U1474A_22H2,44.25,216.34,12.69,13.399340448435822,48.15195028252811,1.2807376356347715,0.702215203356367,4.938989682562403,26.73623236790716
361,U1474,A,H,2,U1474A_22H2,46.25,216.36,12.31,13.02574898263205,48.84737656687747,1.324890324646029,0.7076929669097969,4.998942533934499,26.30481424542478
361,U1474,A,H,2,U1474A_22H2,48.25,216.38,12.54,13.34850661199305,48.128423721569675,1.3216469649070597,0.6990522049299696,5.126522614365199,26.585313502659695
361,U1474,A,H,2,U1474A_22H2,50.25,216.4,12.37,13.204785636969886,48.44349032812388,1.344367817247544,0.6972068218283234,5.470118250853834,26.04949676540118
361,U1474,A,H,2,U1474A_22H2,52.25,216.42,12.85,13.207487886322967,48.51248251918166,1.3638632033032525,0.6948837470604043,5.312511171923343,26.118237092633006
361,U1474,A,H,2,U1474A_22H2,54.25,216.44,12.61,13.18567033653922,48.61788485417447,1.3937014039597233,0.6888062673591779,5.400107816536712,25.923294941855342
361,U1474,A,H,2,U1474A_22H2,56.25,216.46,12.37,13.525751574130704,48.410367990880864,1.4406657926704,0.6730466332499938,5.418170364511473,25.741463264981196
361,U1474,A,H,2,U1474A_22H2,58.25,216.48,13.02,13.53270133355243,47.314960115007054,1.3024561319065522,0.6847381939350425,4.702139149911869,27.67247069611169
361,U1474,A,H,2,U1474A_22H2,60.25,216.5,12.39,13.696171614675565,46.71862830756173,1.272755064587107,0.675790169042483,4.65587211755995,28.190248346997794
361,U1474,A,H,2,U1474A_22H2,62.25,216.52,12.8,13.923187543062188,46.885258962375026,1.327631955494979,0.6761709724507678,4.920506896673774,27.476709290367893
361,U1474,A,H,2,U1474A_22H2,64.25,216.54,13.09,13.587935858694406,46.71850062697987,1.3060799988591387,0.6844004540683518,4.779078736306772,28.133469945516104
361,U1474,A,H,2,U1474A_22H2,66.25,216.56,13.1,13.404818480248082,47.53343345766735,1.342293028221494,0.6726493681417599,4.8911730970753196,27.365098189070626
361,U1474,A,H,2,U1474A_22H2,68.25,216.58,12.52,13.725157690821913,47.28263942623972,1.3296537529438568,0.6879666451229017,4.7397400409914185,27.44430806430482
361,U1474,A,H,2,U1474A_22H2,70.25,216.6,13.19,13.971369232530973,46.470324967656744,1.2790561099224969,0.6592419995224506,4.69408787405341,28.13538543673856
361,U1474,A,H,2,U1474A_22H2,72.25,216.62,12.43,13.408899580212218,46.606211913416175,1.2849088486231395,0.6632672512215291,4.598855467741447,28.647322559210146
361,U1474,A,H,2,U1474A_22H2,74.25,216.64,12.63,13.123370888554685,46.56499657323855,1.2476234013192529,0.6620508307596422,4.518788685438504,29.092635241113992
361,U1474,A,H,2,U1474A_22H2,76.25,216.66,12.82,12.769072827627905,46.369643358131356,1.2290390297175324,0.6424899584798556,4.517137629568158,29.68208281689984
361,U1474,A,H,2,U1474A_22H2,78.25,216.68,13.37,13.100272193428433,45.59454753137659,1.1853388111248928,0.6249090364588652,4.336599198277909,30.367798849757953
361,U1474,A,H,2,U1474A_22H2,80.25,216.7,13.82,13.159461473476371,45.32770325305773,1.1683749623340118,0.6256423630963753,4.124212971930658,30.804070596529503
361,U1474,A,H,2,U1474A_22H2,82.25,216.72,13.2,13.263072798215303,44.96629253565359,1.1223270014454707,0.6240347097522555,3.9544917075169783,31.279246867841053
361,U1474,A,H,2,U1474A_22H2,84.25,216.74,14.05,12.9305170675992,44.178171162957156,1.0996121417808546,0.6136861939174586,3.9182227935853366,32.469256260584636
361,U1474,A,H,2,U1474A_22H2,86.25,216.76,13.35,13.19082225545927,44.82230470791648,1.131609556807746,0.6153062354640367,3.834439744828631,31.614983119948477
361,U1474,A,H,2,U1474A_22H2,88.25,216.78,13.87,12.806561797223333,43.59203450364273,1.0677135586912807,0.5986393244385114,3.8064913271793666,33.33802510924941
361,U1474,A,H,2,U1474A_22H2,90.25,216.8,13.74,12.230536819789073,45.694108005275986,1.1396038383843738,0.6281900328369587,3.8983929058055034,31.618634018332738
361,U1474,A,H,2,U1474A_22H2,92.25,216.82,12.96,12.610781754248857,47.3255918417556,1.2664911751875751,0.6474473542460873,4.019863075559219,29.339290419427304
361,U1474,A,H,2,U1474A_22H2,94.25,216.84,12.43,13.19711060964193,47.41149070491448,1.2497970133326657,0.6530169993363957,4.011352657331717,28.686697635867457
361,U1474,A,H,2,U1474A_22H2,96.25,216.86,12.89,12.793663133731588,47.63783701119515,1.2763300103874378,0.6578131807112371,4.233066191103899,28.610756093295315
361,U1474,A,H,2,U1474A_22H2,98.25,216.88,12.82,13.360683446856756,47.45797047937122,1.264057085426155,0.652451872494947,4.1665841547288105,28.30771858154675
361,U1474,A,H,2,U1474A_22H2,100.25,216.9,12.83,13.138033246607938,48.61750800023532,1.3770592139499347,0.700332470359234,4.596507949953927,26.78002473931827
361,U1474,A,H,2,U1474A_22H2,102.25,216.92,11.93,13.203927424630331,49.931353737158936,1.4928291199277606,0.7233682287187135,4.835772662846813,25.022214447142073
361,U1474,A,H,2,U1474A_22H2,104.25,216.94,11.93,13.328824393774028,50.5570547782623,1.595837472691813,0.7469372307104848,5.252395295664361,23.728416449321667
361,U1474,A,H,2,U1474A_22H2,106.25,216.96,11.31,13.520802616895915,50.65622544866452,1.6682560807591096,0.7560733576152925,5.589255919166237,23.018852197323564
361,U1474,A,H,2,U1474A_22H2,108.25,216.98,12.27,13.317737461746159,50.32756804290515,1.5600750396257081,0.740723937084476,5.334547499266538,23.928813639796598
361,U1474,A,H,2,U1474A_22H2,110.25,217.0,12.62,12.845933682039963,49.98051932052604,1.4260336836707406,0.7097711528610386,5.508634721947485,24.738573059379373
361,U1474,A,H,2,U1474A_22H2,112.25,217.02,11.86,13.26072124297682,49.61768402450806,1.423357677194752,0.7334982295751649,5.16511309331661,25.009091352853233
361,U1474,A,H,2,U1474A_22H2,114.25,217.04,12.36,13.473920829906742,49.500837302062884,1.4196153264604356,0.7302681510016328,5.296474267285024,24.788349743707897
361,U1474,A,H,2,U1474A_22H2,116.25,217.06,11.92,13.455088755612447,50.07119328560847,1.3755439733925279,0.7239105511384555,5.1656822775294104,24.41804677714332
